PCS_ID,Category,Physical_Effect,Type,Size,Brand,Model_Name,Model_Number,Product_Reference,Availability,Image,Publication,PCS_Level,Price_USD,Year,Target_Body,Angle_Horizontal,Distance_Horizontal,Distance_Vertical,Plug_Power,Research_Center,Country,Context,Posture,Manikin_Company,Manikin_Type,Manikin_Gender,Manikin_Body_Segments,Control_Method,Baseline_Ta,Baseline_MRT,Baseline_RH,Baseline_V,Baseline_Tsk_All,Baseline_Tsk_Head,Baseline_Tsk_Chest,Baseline_Tsk_Back,Baseline_Tsk_Pelvis,Baseline_Tsk_Left_Upper_Arm,Baseline_Tsk_Right_Upper_Arm,Baseline_Tsk_Left_Forearm,Baseline_Tsk_Right_Forearm,Baseline_Tsk_Left_Hand,Baseline_Tsk_Right_Hand,Baseline_Tsk_Left_Thigh,Baseline_Tsk_Right_Thigh,Baseline_Tsk_Left_Lower_Leg,Baseline_Tsk_Right_Lower_Leg,Baseline_Tsk_Left_Foot,Baseline_Tsk_Right_Foot,Baseline_P_All,Baseline_P_Head,Baseline_P_Chest,Baseline_P_Back,Baseline_P_Pelvis,Baseline_P_Left_Upper_Arm,Baseline_P_Right_Upper_Arm,Baseline_P_Left_Forearm,Baseline_P_Right_Forearm,Baseline_P_Left_Hand,Baseline_P_Right_Hand,Baseline_P_Left_Thigh,Baseline_P_Right_Thigh,Baseline_P_Left_Lower_Leg,Baseline_P_Right_Lower_Leg,Baseline_P_Left_Foot,Baseline_P_Right_Foot,PCS_Ta,PCS_MRT,PCS_RH,PCS_V,PCS_Tsk_All,PCS_Tsk_Head,PCS_Tsk_Chest,PCS_Tsk_Back,PCS_Tsk_Pelvis,PCS_Tsk_Left_Upper_Arm,PCS_Tsk_Right_Upper_Arm,PCS_Tsk_Left_Forearm,PCS_Tsk_Right_Forearm,PCS_Tsk_Left_Hand,PCS_Tsk_Right_Hand,PCS_Tsk_Left_Thigh,PCS_Tsk_Right_Thigh,PCS_Tsk_Left_Lower_Leg,PCS_Tsk_Right_Lower_Leg,PCS_Tsk_Left_Foot,PCS_Tsk_Right_Foot,PCS_P_All,PCS_P_Head,PCS_P_Chest,PCS_P_Back,PCS_P_Pelvis,PCS_P_Left_Upper_Arm,PCS_P_Right_Upper_Arm,PCS_P_Left_Forearm,PCS_P_Right_Forearm,PCS_P_Left_Hand,PCS_P_Right_Hand,PCS_P_Left_Thigh,PCS_P_Right_Thigh,PCS_P_Left_Lower_Leg,PCS_P_Right_Lower_Leg,PCS_P_Left_Foot,PCS_P_Right_Foot,Delta_Teq_All,Delta_Teq_Head,Delta_Teq_Chest,Delta_Teq_Back,Delta_Teq_Pelvis,Delta_Teq_Left_Upper_Arm,Delta_Teq_Right_Upper_Arm,Delta_Teq_Left_Forearm,Delta_Teq_Right_Forearm,Delta_Teq_Left_Hand,Delta_Teq_Right_Hand,Delta_Teq_Left_Thigh,Delta_Teq_Right_Thigh,Delta_Teq_Left_Lower_Leg,Delta_Teq_Right_Lower_Leg,Delta_Teq_Left_Foot,Delta_Teq_Right_Foot,Delta_P_All,Delta_P_Head,Delta_P_Chest,Delta_P_Back,Delta_P_Pelvis,Delta_P_Left_Upper_Arm,Delta_P_Right_Upper_Arm,Delta_P_Left_Forearm,Delta_P_Right_Forearm,Delta_P_Left_Hand,Delta_P_Right_Hand,Delta_P_Left_Thigh,Delta_P_Right_Thigh,Delta_P_Left_Lower_Leg,Delta_P_Right_Lower_Leg,Delta_P_Left_Foot,Delta_P_Right_Foot,Clo_All,Clo_Head,Clo_Chest,Clo_Back,Clo_Pelvis,Clo_Left_Upper_Arm,Clo_Right_Upper_Arm,Clo_Left_Forearm,Clo_Right_Forearm,Clo_Left_Hand,Clo_Right_Hand,Clo_Left_Thigh,Clo_Right_Thigh,Clo_Left_Lower_Leg,Clo_Right_Lower_Leg,Clo_Left_Foot,Clo_Right_Foot,MRT,Air_Temperature,RH,Vel
10,Cooling,Convective,Standing fan,,De'Longhi,EV Evaporative Coolers,EV250.WH,https://www.delonghi.com/en-au/p/evaporative-coolers-ev250.wh-evaporative-cooler/EV250.WH.html,Market-ready,ID10_standing_fan_angled.png,,0.0,164.0,2024.0,Trunk,225.0,150.0,,70.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,21.9,67.05,0.12,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,77.2,41.44,44.1,67.3,57.82,67.2,76.86,84.48,100.32,130.2,113.38,94.46,97.43,91.48,96.32,66.32,66.28,22.3,22.3,60.53,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.02,34.0,34.0,34.0,34.0,34.0,34.0,34.0,88.64,55.4,49.11,79.65,57.9,97.26,77.84,132.16,132.0,202.56,163.82,105.6,99.34,89.2,91.52,62.6,60.46,-1.78,-2.99,-1.42,-2.54,-0.02,-5.37,-0.15,-6.77,-3.79,-6.67,-5.34,-1.65,-0.38,0.3,0.6,0.67,1.05,11.44,13.96,5.01,12.35,0.08,30.06,0.98,47.68,31.68,72.36,50.44,11.14,1.91,-2.28,-4.8,-3.72,-5.82,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
10,Cooling,Convective,Standing fan,,De'Longhi,EV Evaporative Coolers,EV250.WH,https://www.delonghi.com/en-au/p/evaporative-coolers-ev250.wh-evaporative-cooler/EV250.WH.html,Market-ready,ID10_standing_fan_angled.png,,0.5,164.0,2024.0,Trunk,270.0,150.0,,70.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,21.9,67.05,0.12,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,77.2,41.44,44.1,67.3,57.82,67.2,76.86,84.48,100.32,130.2,113.38,94.46,97.43,91.48,96.32,66.32,66.28,22.3,22.2,62.92,0.07,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,88.02,73.16,45.59,92.97,55.68,84.26,92.9,101.22,125.6,153.54,139.0,95.78,97.09,90.74,94.66,59.98,64.58,-1.68,-9.62,-0.41,-5.02,0.44,-3.05,-2.5,-2.38,-3.02,-2.15,-2.71,-0.28,-0.08,0.1,0.21,1.15,0.31,10.82,31.71,1.49,25.67,-2.14,17.06,16.04,16.74,25.28,23.34,25.62,1.32,-0.34,-0.74,-1.66,-6.34,-1.7,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
10,Cooling,Convective,Standing fan,,De'Longhi,EV Evaporative Coolers,EV250.WH,https://www.delonghi.com/en-au/p/evaporative-coolers-ev250.wh-evaporative-cooler/EV250.WH.html,Market-ready,ID10_standing_fan_angled.png,,1.0,164.0,2024.0,Trunk,270.0,150.0,,70.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,21.9,67.05,0.12,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,77.2,41.44,44.1,67.3,57.82,67.2,76.86,84.48,100.32,130.2,113.38,94.46,97.43,91.48,96.32,66.32,66.28,22.3,22.3,58.98,0.14,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,91.6,80.87,46.85,97.67,55.78,85.4,99.46,100.34,133.16,158.3,144.8,99.27,100.32,93.42,97.48,63.48,63.02,-2.24,-12.55,-0.76,-5.9,0.42,-3.25,-3.53,-2.25,-3.93,-2.59,-3.33,-0.72,-0.48,-0.25,-0.14,0.51,0.59,14.4,39.42,2.75,30.37,-2.04,18.2,22.6,15.86,32.84,28.1,31.42,4.81,2.89,1.94,1.16,-2.84,-3.26,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
10,Cooling,Convective,Standing fan,,De'Longhi,EV Evaporative Coolers,EV250.WH,https://www.delonghi.com/en-au/p/evaporative-coolers-ev250.wh-evaporative-cooler/EV250.WH.html,Market-ready,ID10_standing_fan_angled.png,,0.0,164.0,2024.0,Trunk,225.0,150.0,,70.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,24.9,25.1,71.54,0.08,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,50.52,29.02,29.4,45.15,30.06,45.94,55.18,53.72,62.78,68.26,64.32,56.44,62.93,66.88,70.64,45.62,46.26,25.0,25.0,71.11,0.1,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.96,53.89,32.62,51.47,30.7,60.44,56.84,53.26,71.04,75.86,85.48,58.57,64.03,66.68,68.02,46.16,45.76,-0.97,-7.72,-1.04,-1.65,-0.19,-2.84,-0.27,0.08,-1.18,-1.0,-2.96,-0.44,-0.19,0.03,0.33,-0.11,0.1,5.44,24.87,3.22,6.32,0.64,14.5,1.66,-0.46,8.26,7.6,21.16,2.13,1.1,-0.2,-2.62,0.54,-0.5,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
10,Cooling,Convective,Standing fan,,De'Longhi,EV Evaporative Coolers,EV250.WH,https://www.delonghi.com/en-au/p/evaporative-coolers-ev250.wh-evaporative-cooler/EV250.WH.html,Market-ready,ID10_standing_fan_angled.png,,0.0,164.0,2024.0,Trunk,270.0,150.0,,70.0,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.1,21.9,67.05,0.12,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,77.2,41.44,44.1,67.3,57.82,67.2,76.86,84.48,100.32,130.2,113.38,94.46,97.43,91.48,96.32,66.32,66.28,22.4,22.3,63.35,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,83.54,65.76,43.84,84.7,54.68,81.82,85.36,102.8,114.82,160.08,129.86,89.74,91.17,89.36,93.22,63.82,63.26,-0.99,-7.25,0.06,-3.53,0.65,-2.61,-1.33,-2.6,-1.73,-2.75,-1.74,0.55,0.71,0.28,0.39,0.45,0.55,6.34,24.32,-0.26,17.4,-3.14,14.62,8.5,18.32,14.5,29.88,16.48,-4.72,-6.26,-2.12,-3.1,-2.5,-3.02,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.67,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,69.38,0.17,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.62,29.13,30.59,46.83,33.58,49.7,55.02,63.12,76.0,94.08,82.04,67.48,70.57,70.04,71.96,49.68,48.56,24.8,25.0,66.77,0.12,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.92,38.97,28.2,43.89,29.26,50.62,49.34,72.74,72.2,107.1,83.24,69.51,67.69,72.24,70.96,49.34,47.88,-0.05,-2.19,0.65,0.53,1.14,-0.16,0.92,-1.36,0.44,-1.23,-0.13,-0.28,0.37,-0.28,0.12,0.06,0.12,0.3,9.84,-2.39,-2.94,-4.32,0.92,-5.68,9.62,-3.8,13.02,1.2,2.03,-2.88,2.2,-1.0,-0.34,-0.68,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,1.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,36.2,19.06,19.98,34.48,30.36,30.2,31.72,37.7,39.86,45.44,43.72,44.98,46.38,47.56,47.22,34.4,30.72,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,38.08,44.81,27.55,32.22,20.9,37.02,32.08,56.2,39.66,43.72,44.32,41.78,42.71,44.9,44.3,31.4,29.42,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,1.88,25.76,7.57,-2.26,-9.46,6.82,0.36,18.5,-0.2,-1.72,0.6,-3.2,-3.67,-2.66,-2.92,-3.0,-1.3,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,36.2,19.06,19.98,34.48,30.36,30.2,31.72,37.7,39.86,45.44,43.72,44.98,46.38,47.56,47.22,34.4,30.72,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,33.32,26.24,22.33,27.81,16.94,32.0,29.24,46.7,39.88,42.36,42.86,38.97,39.69,41.82,41.18,31.58,29.02,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,-2.88,7.19,2.35,-6.67,-13.42,1.8,-2.48,9.0,0.02,-3.08,-0.86,-6.01,-6.69,-5.74,-6.04,-2.82,-1.7,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.33,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.3,22.5,37.98,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,76.3,40.47,43.47,65.77,56.84,65.56,74.94,82.34,105.46,121.32,123.06,93.02,95.87,91.66,96.06,64.4,65.44,22.3,22.5,37.98,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,76.7,53.86,44.82,62.32,49.96,64.84,72.74,86.08,106.36,126.98,124.8,92.45,94.24,92.1,95.38,64.1,65.32,-0.06,-2.11,-0.35,0.61,1.41,0.13,0.34,-0.53,-0.1,-0.54,-0.16,0.06,0.21,-0.06,0.08,0.05,0.02,0.4,13.39,1.35,-3.45,-6.88,-0.72,-2.2,3.74,0.9,5.66,1.74,-0.57,-1.63,0.44,-0.68,-0.3,-0.12,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.67,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,36.2,19.06,19.98,34.48,30.36,30.2,31.72,37.7,39.86,45.44,43.72,44.98,46.38,47.56,47.22,34.4,30.72,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,36.46,41.46,25.71,30.8,19.34,34.86,30.78,48.8,38.62,40.7,42.26,40.45,41.35,45.54,43.14,31.72,29.26,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,0.26,22.4,5.73,-3.68,-11.02,4.66,-0.94,11.1,-1.24,-4.74,-1.46,-4.53,-5.03,-2.02,-4.08,-2.68,-1.46,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.33,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,36.2,19.06,19.98,34.48,30.36,30.2,31.72,37.7,39.86,45.44,43.72,44.98,46.38,47.56,47.22,34.4,30.72,,,,,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,35.48,35.28,24.02,29.94,19.12,32.62,29.96,49.44,38.74,43.48,42.72,40.05,41.55,45.06,42.56,32.36,29.14,,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,,-0.72,16.22,4.04,-4.55,-11.24,2.42,-1.76,11.74,-1.12,-1.96,-1.0,-4.93,-4.83,-2.5,-4.66,-2.04,-1.58,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.67,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.3,22.5,37.98,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,76.3,40.47,43.47,65.77,56.84,65.56,74.94,82.34,105.46,121.32,123.06,93.02,95.87,91.66,96.06,64.4,65.44,22.3,22.5,37.98,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,76.64,61.56,43.86,62.34,48.94,64.5,73.08,86.76,106.68,125.88,124.36,90.54,91.39,91.72,94.94,64.24,64.94,-0.05,-3.77,-0.1,0.6,1.61,0.19,0.29,-0.62,-0.13,-0.44,-0.12,0.3,0.53,-0.01,0.14,0.03,0.09,0.34,21.09,0.39,-3.43,-7.9,-1.06,-1.86,4.42,1.22,4.56,1.3,-2.48,-4.48,0.06,-1.12,-0.16,-0.5,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,1.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.3,22.5,37.98,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,76.3,40.47,43.47,65.77,56.84,65.56,74.94,82.34,105.46,121.32,123.06,93.02,95.87,91.66,96.06,64.4,65.44,21.5,22.4,31.27,0.31,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,76.76,68.5,44.27,61.49,46.76,66.24,73.76,87.28,106.6,129.62,119.7,87.86,91.11,89.74,94.68,64.28,65.18,-0.07,-5.26,-0.21,0.72,2.06,-0.12,0.18,-0.7,-0.13,-0.79,0.32,0.62,0.54,0.24,0.17,0.02,0.05,0.46,28.02,0.8,-4.28,-10.08,0.68,-1.18,4.94,1.14,8.3,-3.36,-5.16,-4.76,-1.92,-1.38,-0.12,-0.26,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,1.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,69.38,0.17,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.62,29.13,30.59,46.83,33.58,49.7,55.02,63.12,76.0,94.08,82.04,67.48,70.57,70.04,71.96,49.68,48.56,24.8,24.9,67.19,0.02,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,56.14,39.51,27.88,44.72,29.88,50.72,48.72,72.42,70.68,106.78,84.82,69.83,67.19,73.78,71.38,49.12,48.2,-0.08,-2.45,0.75,0.38,0.98,-0.18,1.02,-1.31,0.62,-1.2,-0.3,-0.31,0.42,-0.48,0.07,0.1,0.07,0.52,10.37,-2.71,-2.11,-3.7,1.02,-6.3,9.3,-5.32,12.7,2.78,2.35,-3.38,3.74,-0.58,-0.56,-0.36,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,69.38,0.17,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.62,29.13,30.59,46.83,33.58,49.7,55.02,63.12,76.0,94.08,82.04,67.48,70.57,70.04,71.96,49.68,48.56,24.9,25.1,67.63,0.19,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,54.08,31.4,27.21,41.17,25.72,50.48,47.72,70.34,70.54,103.46,82.04,69.67,66.69,72.96,70.4,48.0,46.7,0.25,-0.21,0.94,1.0,2.08,-0.14,1.18,-1.02,0.64,-0.89,0.0,-0.27,0.49,-0.37,0.19,0.3,0.34,-1.54,2.27,-3.38,-5.66,-7.86,0.78,-7.3,7.22,-5.46,9.38,0.0,2.19,-3.88,2.92,-1.56,-1.68,-1.86,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.33,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,25.1,25.1,69.38,0.17,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.62,29.13,30.59,46.83,33.58,49.7,55.02,63.12,76.0,94.08,82.04,67.48,70.57,70.04,71.96,49.68,48.56,24.9,25.0,66.79,0.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,55.05,34.87,27.56,42.47,27.05,50.25,49.07,71.87,71.98,105.13,84.42,69.13,67.25,73.5,70.72,48.53,47.2,0.09,-1.1,0.84,0.77,1.73,-0.1,0.96,-1.23,0.47,-1.05,-0.26,-0.21,0.41,-0.44,0.15,0.21,0.25,-0.57,5.74,-3.03,-4.35,-6.53,0.55,-5.95,8.75,-4.02,11.05,2.38,1.65,-3.32,3.46,-1.24,-1.15,-1.36,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
11,Cooling,"Convective, Evaporative",Evaporative cooler,,Evapolar,evaCHILL,EV-500L,https://www.evapolar.com/products/evachill,Market-ready,ID12_evaporative_cooler_angled.png,,0.0,119.0,2024.0,Face,135.0,60.0,,7.5,The University of Sydney,Australia,Office,Sitting,PT Manikins,Thermal,Female,22.0,TskControl34,22.3,22.5,37.98,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,76.3,40.47,43.47,65.77,56.84,65.56,74.94,82.34,105.46,121.32,123.06,93.02,95.87,91.66,96.06,64.4,65.44,22.3,22.5,37.98,0.13,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,75.4,45.08,42.3,61.68,50.9,65.84,70.88,85.1,102.34,130.94,121.26,92.41,93.56,92.18,95.68,65.46,65.22,0.14,-0.39,0.31,0.74,1.21,-0.05,0.63,-0.39,0.34,-0.92,0.17,0.06,0.3,-0.07,0.05,-0.19,0.04,-0.9,4.61,-1.17,-4.1,-5.94,0.28,-4.06,2.76,-3.12,9.62,-1.8,-0.61,-2.31,0.52,-0.38,1.06,-0.22,0.4,0.54,1.44,0.68,0.99,0.71,0.59,0.34,0.16,0.03,0.01,0.15,0.16,0.2,0.24,0.72,0.71,,,,
